name	sentenceId	sentence	nextSentenceID	checkIfOption	option1	option2	option3	option1_sentenceID	option2_sentenceID	option3_sentenceID	checkIfEnd	checkIfAffection	"event (1 - AffectionEvent, 2 - ScavengerEvent, 3 - Sleep, 4 - ChangePhase, 5 - FilmingConvo)"	"expression (0 - Neutral, 1 - Happy, 2 - Angry, 3 - Sad, 4 - Shy)"
Pyacinth?	239	"OH! And don't get me started on the shy ones, they have potential most of the time but they get wayyyy too possessive after a SINGLE date."	240	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Pyacinth?	240	"I found it cute at first, creepy after a week."	241	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	241	Her body shivers as if remembering an unpleasant experience	242	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Pyacinth?	242	I might be desperate to find a donor to save my species but I still have STANDARDS DAMMIT.	243	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	243	Benia's huffing after blowing off some steam	244	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	244	She seems almost refreshed.	245	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	245	"You're a bit shocked to see this side of Benia, it's drastically different to the person you know,"	246	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	246	But it feels more genuine and less forced.	247	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	247	"Benia seems to have calmed down from her outburst,"	248	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	248	And realises that she's probably said too much.	249	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	249	She takes a few steps back and bows to you	250	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	250	"Sorry dear, I got a bit animated earlier-"	251	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	251	Her voice seems to have reverted back to how it was before	252	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	252	"I. . . should get going, sorry for dumping so much irrelevant information on you earlier-"	253	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	253	I will do my best in the future to prevent something like that from happening again.	254	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	254	As Benia finishes her sentence she starts walk away	255	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	255	Her behaviour is obviously strange-	256	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	256	"Benia sounds diplomatic, almost like she's apologising to a higher up."	257	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	257	It reminds you of something unpleasant-	258	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	258	You should say something to Benia before she gets too far.	259	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	259	You should say something to Benia before she gets too far.	-	TRUE	"Please don't speak like that,"	You sound like me-	-	260	260	-	FALSE	FALSE	-	0
Benia	260	I don't like it.	261	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	261	Benia stops in her tracks for a brief moment to look back at you with a complicated expression.	262	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	262	She looks down at the floor for a moment before continuing on her path.	263	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	263	Leaving you alone at the bar.	264	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	264	You feel like you've learned a bit more about Benia-	265	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	265	"Having nothing else to do and drained from your time with Benia, you return to your room."	586	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	266	Benia backs away from you and folds her arms before turning to face you	267	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	267	Hmm. . .	268	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	268	"Sorry,  PlayerName  I can see we have something here but-"	269	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	269	You've kinda pissed me off.	270	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	270	So how about this-	271	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	271	I'm going to forget about our earlier conversation and go back to my room for today.	272	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	272	"I'll be here next free time too, so you can find me here-"	273	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	273	"Until then,  PlayerName ."	274	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	274	Benia walks away from the bar leaving you alone.	275	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	275	"You seem to have really pissed her off, maybe next time you should try to pay more attention to what you say-"	276	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	276	"Having nothing else to do and drained from your time with Benia, you return to your room."	586	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	277	"You see Florine set-up by a table in the corner of the Dining Room,"	278	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	278	There's a big metal box on the table as well that looks pretty hefty.	279	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	279	It's probably the thing she needs help with.	280	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	280	Help Florine?	281	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	281	Help Florine?		TRUE	Yes	Maybe Another Time	-	592	281	-	TRUE	FALSE	-	0
 	282	You walk up to Florine's table and sit down opposite of her	283	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	283	"But Florine seems to be zoned out, she doesn't even notice you sitting down at her table."	284	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	284	"But Florine seems to be zoned out, she doesn't even notice you sitting down at her table."	-	TRUE	Florine?	"Helloooo, you there Flo?"	-	285	285	-	FALSE	FALSE	-	0
 	285	You see Florine's gas cloud. . . jump?	286	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	286	"To be more descriptive it actually disperses for a brief moment before reforming, but it seems you've startled her."	287	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	287	"You,  PlayerName -"	288	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	288	Florine seems relieved to see that it's you	289	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	289	You really came!	290	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	290	She sounds quite happy	291	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	291	"Uhm, as I told you the other day-"	292	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	292	I- just an extra pair of hands to need help sorting through these papers.	293	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	293	I- just an extra pair of hands to need help sorting through these papers.	-	TRUE	"Alright then, let's get started!"	I thought you couldn't touch the papers?	-	294	297	-	FALSE	FALSE	-	0
Florine	294	Mmm-	295	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	295	Florine sounds determined despite the mountain of papers in front of her.	296	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	296	You should stay determined too!	305	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	297	Oh-	298	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	298	Florine's cloud turns light pink	299	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	299	"A-Actually, Xina helped me put a protective film over all the papers yesterday. . ."	300	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	300	She-	301	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	301	She's really nice. . .	302	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	302	She said she has the same problem since she's semi-aquatic. . .	303	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	303	Her cloud's colour changes back to normal after finishing.	304	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	304	W-we should get started. . .	305	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	305	Let's start-	306	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	306	This mini game is very simple . . . 	307	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	307	"You just have to match the cards, clear the board and win "	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	0	0
 	308	"You manage to finish sorting out all your documents before Florine,"	309	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	309	But it doesn't take that much longer before she finishes as well	310	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	310	Oh-	311	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	311	You finished before me?	312	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	312	G-good job.	313	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	313	Florine sounds impressed by your efficiency.	316	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	314	You're having trouble sorting out some of the documents.	315	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	315	"Florine finishes before you and she starts taking some documents from your pile, the two of you quickly sort through the pile."	316	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	316	As the two of you finish sorting through a portion of the documents something is made clear to the two of you.	317	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	317	The name of the person who these papers document is named-	318	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	318	Abella.	319	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	319	Florine sounds confused	320	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	320	These papers document her life but there's something that stands out to me. . .	321	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	321	These papers document her life but there's something that stands out to me. . .	-	TRUE	What is it?	Her name sounds weird?	-	322	322	-	FALSE	FALSE	-	0
 	322	"Florine seems to not have heard you, she continues-"	323	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	323	"For one, Abella was a human."	324	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	324	"And two, Abella was alive back in the Star Travel Era."	325	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	325	"And two, Abella was alive back in the Star Travel Era."	-	TRUE	A human?	The Star Travel Era?!?! Wasn't that centuries ago?	-	326	328	-	FALSE	FALSE	-	0
Florine	326	Really? That's what you got from that?	327	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	327	Florine's tone sounds a little condescending-	329	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	328	"I could barely believe it either, these papers must be at least 7 centuries old if what's written here is true."	329	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	329	"Not only was Abella from the Star Travel Era, she was also an engineer on board one of the first ever starships to explore the galaxy."	330	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	330	Florine seems to have gone into her 'academic mode'	331	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	331	As the engineer she was the one in charge of maintaining the FTL Engines and making sure everything was functioning properly.	332	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	332	"Oh, according to this document she was selected because of her passionate and extroverted personality. . ."	333	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	333	Quote from an interviewer:	334	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	334	She wouldn't stop eagerly talking about how the FTL Engines are a marvel of Engineering to whoever would listen. 	335	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	335	A lot of the crew were quite fond of her and would willingly sit through her rants because her enthusiasm was contagious.'	336	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	336	A lot of the crew were quite fond of her and would willingly sit through her rants because her enthusiasm was contagious.'	-	TRUE	She sounds like a handful.	Abella sounds too different from you. . .	-	337	339	-	FALSE	FALSE	-	0
Florine	337	"Indeed, she does."	338	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	338	Florine becomes quiet and her cloud constantly shifts-	340	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	339	"Florine stays quiet, her cloud constantly shifts."	340	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	340	It seems like she's processing what she read.	341	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	341	Florine speaks after an extended silence	342	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	342	"I originally theorised that I was in some way, the person detailed in the documents. . ."	343	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	343	But after reading a lot about Abella's personality and testimonies about her-	344	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	344	It's clear that I'm not Abella.	345	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	345	However if that's the case why do I have such a feeling of familiarity when looking at this box?	346	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	346	Florine's cloud changes colour to grey as if to reflect her confusion.	347	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	347	Florine's cloud changes colour to grey as if to reflect her confusion.	-	TRUE	"Since you theorised yourself as Abella, Isn't it still possible that you could be some kind of reincarnation of her then?"	"Perhaps instead of being Abella herself, you could be related to her in some way? That would make more sense."	-	348	351	-	FALSE	FALSE	-	0
Florine	348	"That's unlikely, species that can reincarnate like the Vidyara still retain their personalities across their multiple lives."	349	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	349	"Those who reincarnate through their methods also still retain their personalities, despite losing their memories."	350	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	350	But does that mean Abella was a relative?	352	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	351	That would indeed make more sense. . .	352	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	352	Florine's cloud changes back to it's normal colour while coming up with a new theory	353	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	353	But does that mean Abella is my relative?	354	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	354	My mother? Not likely.	355	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	355	She would most likely be an ancestor.	356	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	356	"But if she was my ancestor, why would I have such a reaction to a box containing her documents?"	357	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	357	"She seems lost in thought, your head is spinning from all the theories."	358	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	358	"Abella was a human who lived centuries ago, she's most likely dead now so it's impossible to ask her about it."	359	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	359	Perhaps looking into Abella's Family could help track down Florine's lineage?	360	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	360	Perhaps looking into Abella's Family could help track down Florine's lineage?	-	TRUE	What if we look into Abella's Family?	What about her descendants?	-	361	361	-	FALSE	FALSE	-	0
 	361	Your words seem to have snapped Florine out of her confusion-	362	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	362	That's right!	363	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	363	"Florine suddenly exclaims loudly, it makes you jump a little."	364	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	364	I was saw a Family registry in the documents we sorted through earlier-	365	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	365	"As the two of you look back towards the box of papers you sorted through, something dawns on you.”"	366	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	366	The papers that Florine did not deem relevant were put back into box for safe keeping-	367	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	367	The papers that Florine did not deem relevant were put back into box for safe keeping-	-	TRUE	"Erm-, Flo you were the one putting away the papers I sorted through right?"	I don't remember where I put those. . .	-	368	372	-	FALSE	FALSE	-	0
Florine	368	E-erm. . .	369	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	369	It seems Florine is no longer in academic mode	370	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	370	I-	371	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	371	Don't remember. . .	374	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	372	N-	373	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	373	Neither do I. . .	374	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	374	As the two of you look towards each other in defeat Florine's cloud turns pink.	375	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	375	Let's-	376	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	376	Look for them tomorrow. . .	377	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Player	377	Agreed.	378	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	378	The two of you decide to continue another time-	379	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	379	D-don't worry about the box-	380	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	380	I-I've told the staff and host that it's mine. . .	381	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	381	Florine leaves her box of papers on the Dining Room table and leaves	382	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	382	You feel like you've gotten closer with Florine.	383	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	383	"Having nothing else to do and drained from your time with Florine, you return to your room."	586	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	384	"You see Xina in the arcade zone,"	385	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	385	She hasn't noticed you yet but if you get any closer she probably will.	386	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	386	"Knowing Xina, once she's got you it's gonna be a longggg time before you can leave."	387	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	387	Approach Xina?	388	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	388	Approach Xina?	-	TRUE	Yes	Maybe Another Time	-	592	388	-	TRUE	FALSE	-	0
 	389	"As you approach Xina something about her behaviour seems off,"	390	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	390	She's doing worse at the game compared to last time and it looks like she's distracted by something	391	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	391	Xina fails at completing the game's level and takes off the VE glasses	392	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	392	She turns around and offers you the glasses.	393	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	393	You wanna try  PlayerName ?	394	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	394	It seems that Xina knows you've been waiting for her	395	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	395	Maybe you could help me finish what I started-	396	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	396	Xina doesn't sound like her usual self.	397	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	397	You decide that it would be best if you played along with Xina	398	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	398	"Something is clearly bothering her, maybe you playing the game could cheer her up?"	399	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Player	399	Let's do this 	400	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	0
Xina	400	Wow-	401	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	401	I didn't expect you to actually be able to beat it!	402	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	402	Xina seems impressed with your skills.	403	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	403	"She's sounding like her usual self again,"	404	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	404	Xina is trying to hold in her laughter after watching you fail so spectacularly at the game	405	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	405	Pf-	406	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	406	She fails to hold back her laughter.	407	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	407	Hahahahahaha-	408	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	408	Xina is laughing loudly at your poor performance	409	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	409	I didn't expect you to do that bad-	410	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	410	"She's sounding like her usual self again,"	411	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	411	Xina returns to her usual cheery self briefly after watching you play	412	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	412	Xina returns to her usual cheery self briefly after watching you play	-	FALSE	Smile at Xina	There's the Xina I know	-	413	414	-	FALSE	FALSE	-	0
 	413	She notices you smiling at her and smiles back silently	416	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	414	"Xina blushes slightly at your comment,"	415	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	415	Sorry if I worried you. . .	416	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	416	An awkward silence follows after her words-	417	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	417	Xina is being unusually quiet	418	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	418	Saying the right things might get her to open up. . .	419	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	419	Saying the right things might get her to open up. . .	-	TRUE	Is something on your mind? Correct	There anything else you want to do?	Did you know I can cook 3 minute instant noodles in 2 minutes and 50 seconds?	420	423	426	FALSE	FALSE	-	0
 	420	Xina nods slightly at your question	421	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	421	She still seems reluctant to talk about it. . .	422	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	422	But at least you've managed to bring up the core issue.	429	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	423	Xina shakes her head	424	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	424	And continues the awkward silence	425	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	425	You might need to be more direct if you want Xina to open up to you. . .	429	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	426	Xina blinks at you three times in quick succession	427	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	427	She seems interested in your statement but isn't in the mood to ask about it	428	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	428	Seems that this is not the time for humour.	429	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	429	. . .	430	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	430	. . .	-	TRUE	Is it because of your mother?	Does it have something to do with your past?	I want to help you. Correct	431	434	436	FALSE	FALSE	-	0
 	431	Xina freezes up again at the mention of her mother	432	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	432	She's refusing to speak about it directly and is looking away from you	433	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	433	That might not have been the right thing to bring up right now. . .	439	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	434	Xina looks at you with a little bit of annoyance on her face	435	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	435	It's quite obvious this is about her past.	439	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	436	"Xina looks at you with innocent eyes,"	437	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	437	You can see her fighting back tears as she smiles gently at you	438	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	438	She seems to want to talk to you about it but is still hesitating. . .	439	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	439	. . .	440	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	440	. . .	-	TRUE	I can't help you if you don't tell me what's wrong. . .	What can I do to help?	"I know we haven't known each other for long, but I feel a connection with you. Correct"	441	443	445	FALSE	FALSE	-	0
 	441	Xina looks at you with visible annoyance on her face	442	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	442	Wrong choice buddy.	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	0
 	443	Xina shakes her head while keeping a neutral face	444	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	444	That didn't seem to be the right thing to ask.	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	0
 	445	Xina smiles warmly at you	446	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	446	She seems touched by your declaration	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	0
 	447	Xina seems annoyed by your constant barrage of questions	448	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	448	"Actually she looks more pissed than annoyed,"	449	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	449	Xina walks past you with a 'Hmph-'	450	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	450	Before leaving the entertainment room	451	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	451	You probably should keep your distance for the rest of today. . .	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	0
 	452	Tears start to roll down Xina's face after your talk	453	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	453	She walks up to you and rests her forehead on your chest while she cries	454	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	454	It seems she might want you to hug her.	455	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	455	It seems she might want you to hug her.	-	TRUE	Hug her 	"It's ok, I'm here."	-	456	460	-	FALSE	FALSE	-	0
 	456	You take Xina into your arms as she cries	457	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	457	With Xina so close you notice that her eyes are puffy	458	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	458	She has probably been crying non-stop for some reason since you last met up.	459	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	459	Xina wraps her arms around you and softly cries into your chest.	462	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	460	Your words of assurance touch Xina as she cries	461	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	461	She wraps her arms around you and softly cries into your chest.	462	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	462	You stay that way for some time before Xina's grip loosens on you and she pulls away from your chest	463	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	463	She wipes the tears from her eyes before speaking	464	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	464	Sorry for wetting your shirt-	465	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	465	Xina tries to giggle at her joke but it sounds forced	466	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	466	She looks you in the eyes as she continues	467	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	467	I've been thinking a lot about the past. . .	468	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	468	It's been weighing down on me a lot since I've started focusing on it	469	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	469	Xina fidgets in place as she speaks	470	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	470	Do you mind if we change locations	471	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	471	I don't feel very comfortable here anymore. . .	472	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	472	I don't feel very comfortable here anymore. . .	-	TRUE	Ok	"Sure, where to?"	-	473	473	-	FALSE	FALSE	-	0
 	473	Xina grabs your hand and leads you out of the Entertainment Room.	474	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Xina	474	You'll find out when we get there~	475	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	475	You can hear a hint of Xina's usual peppy voice as she leads by your	476	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	476	Xina leads you to the Pool.	477	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	477	The place looks well maintained but unused	478	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
