name	sentenceId	sentence	nextSentenceID	checkIfOption	option1	option2	option3	option1_sentenceID	option2_sentenceID	option3_sentenceID	checkIfEnd	checkIfAffection	"event (1 - AffectionEvent, 2 - ScavengerEvent, 3 - Sleep, 4 - ChangePhase, 5 - FilmingConvo)"	"expression (0 - Neutral, 1 - Happy, 2 - Angry, 3 - Sad, 4 - Shy)"
Florine	240	I-	241	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	241	I cannot thank you enough.	242	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	242	But also-	250	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	243	Oh.	244	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	244	Of course. . . 	245	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	245	Her voice hesitates for a moment	246	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	246	But um-	250	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	247	Oh- Um. . . 	248	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	248	Florine's gas cloud turns bright pink	249	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	249	Well-	250	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	250	You see. . . 	251	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	251	Love is one of the only feelings that I faintly recall from my past life.	252	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	252	If you agree to help me with this. . . 	253	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	253	I-	254	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	254	I will-	255	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Florine	255	I will pursue a romantic relationship with you!	256	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	256	As Florine finishes her sentence her gas cloud turns the brightest shade of pink you've ever seen	257	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	257	And also starts glowing.	258	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Player	258	.	-	TRUE	You're uh. Glowing	Are you. . . Ok?	-	259	259	-	FALSE	FALSE	-	1
 	259	"Florine stops responding, she seems to have stopped functioning."	260	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	260	She continues to glow brightly as you back away slowly.	261	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	261	It seems best if you leave her be for now. . . 	261	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	1
 	262	A glowing humanoid person is sitting on the entertainment area's only sofa.	263	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	263	"They have a masculine appearance, broad shoulders and seems to have Virtual Environment glasses on."	264	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	264	"They have a masculine appearance, broad shoulders and seems to have Virtual Environment glasses on."	-	TRUE	Hello?	How's the sofa not catching on fire?	-	265	266		FALSE	FALSE	-	1
Glowing Man	265	. . . 	267	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Glowing Man	266	Because I'm not made of fire.	267	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	267	The man doesn't seem to appreciate being disturbed.	268	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	268	He reluctantly takes off the Virtual Environment glasses and you see his face.	269	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	269	At least you think that's a face.	270	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Glowing Man	270	Can I help you?	271	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Player	271	.	-	TRUE	I thought I would introduce myself. . . 	Since we're both guys I thought I'd meet my competition for the show.	-	272	272	-	FALSE	FALSE	-	1
Glowing Man	272	How cordial.	273	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Glowing Man	273	"Well, you won't have to worry about me then."	274	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Glowing Man	274	I don't even want to be here.	275	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
 	275	The glowing man seems to loathe speaking in general and wants you to leave as soon as possible.	276	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Glowing Man	276	My name is Saiph.	277	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
Glowing Man	277	"That's all you need to know, now leave me alone."	278	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	1
  	278	Saiph puts his Virtual Environment glasses back on and proceeds to ignore your presence.	279	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
  	279	"It's Room 01, your room."	280	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	1
  	280	You have a feeling you haven't met everybody yet. . . 	281	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
  	281	It'd be best to go and say Hi.	283	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
  	282	You feel like you've spoken to everybody on the ship already.	283	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
  	283	Turn in for the day?	284	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	1
  	284	Turn in for the day?	-	TRUE	I should get some rest. . . 	I think I'll explore the ship just a little longer.	-	285	284	-	TRUE	FALSE	-	1
	285	Zzzzz	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	3	1
