name	sentenceId	sentence	nextSentenceID	checkIfOption	option1	option2	option3	option1_sentenceID	option2_sentenceID	option3_sentenceID	checkIfEnd	checkIfAffection	"event (1 - AffectionEvent, 2 - ScavengerEvent, 3 - Sleep, 4 - ChangePhase, 5 - FilmingConvo)"	"expression (0 - Neutral, 1 - Happy, 2 - Angry, 3 - Sad, 4 - Shy)"
Pyacinth?	239	I might be desperate to find a donor to save my species but I still have STANDARDS DAMMIT.	240	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	240	Benia's huffing after blowing off some steam	241	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	241	She seems almost refreshed.	242	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	242	"You're a bit shocked to see this side of Benia, it's drastically different to the person you know,"	243	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	243	But it feels more genuine and less forced.	244	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	244	"Benia seems to have calmed down from her outburst,"	245	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	245	And realises that she's probably said too much.	246	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	246	She takes a few steps back and bows to you	247	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	247	"Sorry dear, I got a bit animated earlier-"	248	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	248	Her voice seems to have reverted back to how it was before	249	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	249	"I. . . should get going, sorry for dumping so much irrelevant information on you earlier-"	250	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	250	I will do my best in the future to prevent something like that from happening again.	251	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	251	As Benia finishes her sentence she starts walk away	252	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	252	Her behaviour is obviously strange-	253	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	253	"Benia sounds diplomatic, almost like she's apologising to a higher up."	254	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	254	It reminds you of something unpleasant-	255	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	255	You should say something to Benia before she gets too far.	256	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	256	You should say something to Benia before she gets too far.	-	TRUE	"Please don't speak like that,"	You sound like me-	-	257	257	-	FALSE	FALSE	-	0
Benia	257	I don't like it.	258	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	258	Benia stops in her tracks for a brief moment to look back at you with a complicated expression.	259	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	259	She looks down at the floor for a moment before continuing on her path.	260	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	260	Leaving you alone at the bar.	261	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	261	You feel like you've learned a bit more about Benia-	262	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	262	"Having nothing else to do and drained from your time with Benia, you return to your room."	381	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	263	Benia backs away from you and folds her arms before turning to face you	264	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	264	Hmm. . .	265	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	265	"Sorry,  PlayerName  I can see we have something here but-"	266	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	266	You've kinda pissed me off.	267	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	267	So how about this-	268	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	268	I'm going to forget about our earlier conversation and go back to my room for today.	269	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	269	"I'll be here next free time too, so you can find me here-"	270	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Benia	270	"Until then,  PlayerName ."	271	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	271	Benia walks away from the bar leaving you alone.	272	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	272	"You seem to have really pissed her off, maybe next time you should try to pay more attention to what you say-"	273	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	273	"Having nothing else to do and drained from your time with Benia, you return to your room."	381	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	274	"You see Florine set-up by a table in the corner of the Dining Room,"	275	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	275	There's a big metal box on the table as well that looks pretty hefty.	276	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	276	It's probably the thing she needs help with.	277	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	277	Help Florine?	278	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	278	Help Florine?	-	TRUE	Yes	Maybe Another Time	-	387	278	-	TRUE	FALSE	-	0
 	279	You walk up to Florine's table and sit down opposite of her	280	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	280	"But Florine seems to be zoned out, she doesn't even notice you sitting down at her table."	281	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	281	"But Florine seems to be zoned out, she doesn't even notice you sitting down at her table."	-	TRUE	Florine?	"Helloooo, you there Flo?"	-	282	282	-	FALSE	FALSE	-	0
 	282	You see Florine's gas cloud. . . jump?	283	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	283	"To be more descriptive it actually disperses for a brief moment before reforming, but it seems you've startled her."	284	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	284	"You,  PlayerName -"	285	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	285	Florine seems relieved to see that it's you	286	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	286	You really came!	287	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	287	She sounds quite happy	288	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	288	"Uhm, as I told you the other day-"	289	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	289	I- just an extra pair of hands to need help sorting through these papers.	290	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	290	I- just an extra pair of hands to need help sorting through these papers.	-	TRUE	"Alright then, let's get started!"	I thought you couldn't touch the papers?	-	291	294	-	FALSE	FALSE	-	0
Florine	291	Mmm-	292	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	292	Florine sounds determined despite the mountain of papers in front of her.	293	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	293	You should stay determined too!	302	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	294	Oh-	295	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	295	Florine's cloud turns light pink	296	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	296	"A-Actually, Xina helped me put a protective film over all the papers yesterday. . ."	297	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	297	She-	298	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	298	She's really nice. . .	299	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	299	She said she has the same problem since she's semi-aquatic. . .	300	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	300	Her cloud's colour changes back to normal after finishing.	301	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	301	W-we should get started. . .	302	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	302	Let's start-	303	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	303	This mini game is very simple . . . 	304	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	304	"You just have to match the cards, clear the board and win "	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	-	0
 	305	"You manage to finish sorting out all your documents before Florine,"	306	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	306	But it doesn't take that much longer before she finishes as well	307	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	307	Oh-	308	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	308	You finished before me?	309	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	309	G-good job.	310	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	310	Florine sounds impressed by your efficiency.	313	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	311	You're having trouble sorting out some of the documents.	312	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	312	"Florine finishes before you and she starts taking some documents from your pile, the two of you quickly sort through the pile."	313	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	313	As the two of you finish sorting through a portion of the documents something is made clear to the two of you.	314	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	314	The name of the person who these papers document is named-	315	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	315	Abella.	316	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	316	Florine sounds confused	317	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	317	These papers document her life but there's something that stands out to me. . .	318	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	318	These papers document her life but there's something that stands out to me. . .	-	TRUE	What is it?	Her name sounds weird?	-	319	319	-	FALSE	FALSE	-	0
 	319	"Florine seems to not have heard you, she continues-"	320	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	320	"For one, Abella was a human."	321	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	321	"And two, Abella was alive back in the Star Travel Era."	322	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	322	"And two, Abella was alive back in the Star Travel Era."	-	TRUE	A human?	The Star Travel Era?!?! Wasn't that centuries ago?	-	323	325	-	FALSE	FALSE	-	0
Florine	323	Really? That's what you got from that?	324	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	324	Florine's tone sounds a little condescending-	326	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	325	"I could barely believe it either, these papers must be at least 7 centuries old if what's written here is true."	326	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	326	"Not only was Abella from the Star Travel Era, she was also an engineer on board one of the first ever starships to explore the galaxy."	327	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	327	Florine seems to have gone into her 'academic mode'	328	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	328	As the engineer she was the one in charge of maintaining the FTL Engines and making sure everything was functioning properly.	329	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	329	"Oh, according to this document she was selected because of her passionate and extroverted personality. . ."	330	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	330	Quote from an interviewer:	331	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	331	She wouldn't stop eagerly talking about how the FTL Engines are a marvel of Engineering to whoever would listen. 	332	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	332	A lot of the crew were quite fond of her and would willingly sit through her rants because her enthusiasm was contagious.'	333	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	333	A lot of the crew were quite fond of her and would willingly sit through her rants because her enthusiasm was contagious.'	-	TRUE	She sounds like a handful.	Abella sounds too different from you. . .	-	334	336	-	FALSE	FALSE	-	0
Florine	334	"Indeed, she does."	335	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	335	Florine becomes quiet and her cloud constantly shifts-	337	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	336	"Florine stays quiet, her cloud constantly shifts."	337	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	337	It seems like she's processing what she read.	338	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	338	Florine speaks after an extended silence	339	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	339	"I originally theorised that I was in some way, the person detailed in the documents. . ."	340	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	340	But after reading a lot about Abella's personality and testimonies about her-	341	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	341	It's clear that I'm not Abella.	342	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	342	However if that's the case why do I have such a feeling of familiarity when looking at this box?	343	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	343	Florine's cloud changes colour to grey as if to reflect her confusion.	344	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	344	Florine's cloud changes colour to grey as if to reflect her confusion.	-	TRUE	"Since you theorised yourself as Abella, Isn't it still possible that you could be some kind of reincarnation of her then?"	"Perhaps instead of being Abella herself, you could be related to her in some way? That would make more sense."	-	345	348	-	FALSE	FALSE	-	0
Florine	345	"That's unlikely, species that can reincarnate like the Vidyara still retain their personalities across their multiple lives."	346	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	346	"Those who reincarnate through their methods also still retain their personalities, despite losing their memories."	347	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	347	But does that mean Abella was a relative?	349	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	348	That would indeed make more sense. . .	349	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	349	Florine's cloud changes back to it's normal colour while coming up with a new theory	350	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	350	But does that mean Abella is my relative?	351	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	351	My mother? Not likely.	352	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	352	She would most likely be an ancestor.	353	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	353	"But if she was my ancestor, why would I have such a reaction to a box containing her documents?"	354	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	354	"She seems lost in thought, your head is spinning from all the theories."	355	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	355	"Abella was a human who lived centuries ago, she's most likely dead now so it's impossible to ask her about it."	356	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	356	Perhaps looking into Abella's Family could help track down Florine's lineage?	357	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	357	Perhaps looking into Abella's Family could help track down Florine's lineage?	-	TRUE	What if we look into Abella's Family?	What about her descendants?	-	358	358	-	FALSE	FALSE	-	0
 	358	Your words seem to have snapped Florine out of her confusion-	359	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	359	That's right!	360	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	360	"Florine suddenly exclaims loudly, it makes you jump a little."	361	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	361	I was saw a Family registry in the documents we sorted through earlier-	362	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	362	"As the two of you look back towards the box of papers you sorted through, something dawns on you.”"	363	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	363	The papers that Florine did not deem relevant were put back into box for safe keeping-	364	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	364	The papers that Florine did not deem relevant were put back into box for safe keeping-	-	TRUE	"Erm-, Flo you were the one putting away the papers I sorted through right?"	I don't remember where I put those. . .	-	365	369	-	FALSE	FALSE	-	0
Florine	365	E-erm. . .	366	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	366	It seems Florine is no longer in academic mode	367	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	367	I-	368	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	368	Don't remember. . .	371	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	369	N-	370	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	370	Neither do I. . .	371	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	371	As the two of you look towards each other in defeat Florine's cloud turns pink.	372	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	372	Let's-	373	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	373	Look for them tomorrow. . .	374	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Player	374	Agreed.	375	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	375	The two of you decide to continue another time-	376	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	376	D-don't worry about the box-	377	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
Florine	377	I-I've told the staff and host that it's mine. . .	378	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	378	Florine leaves her box of papers on the Dining Room table and leaves	379	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	379	You feel like you've gotten closer with Florine.	380	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	380	"Having nothing else to do and drained from your time with Florine, you return to your room."	381	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	381	"Ahhhh your room at last,"	382	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	382	Today was a busy day wasn't it?	383	FALSE	-	-	-	-	-	-	FALSE	FALSE	-	0
 	383	But for now it's time to rest.	-	FALSE	-	-	-	-	-	-	TRUE	FALSE	4	0
 	384	You spent a very enjoyable moment with Benia	382	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	385	You spent a very enjoyable moment with Xina	382	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	386	You spent a very enjoyable moment with Florine	382	FALSE	-	-	-	-	-	-	FALSE	TRUE	-	0
 	387	. . . 	- 	FALSE	-	-	-	-	-	-	TRUE	FALSE	1	0
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
 														
